kernel,problem_idx,N,C,K,G,Hi,Wi,Y,X,stride_h,stride_w,pad_h,pad_w,latency_ms,tflops,non_zero
grouped_conv_forward_bf16_2d_64x64x128_compv4,148,2,256,512,1,200,320,1,1,2,2,0,0,0.09328480064868927,89.92470307774482,16384000
grouped_conv_forward_bf16_2d_128x64x128_compv3,148,2,256,512,1,200,320,1,1,2,2,0,0,0.05080439895391464,165.11578077342122,16384000
grouped_conv_forward_bf16_2d_128x64x128_compv4,148,2,256,512,1,200,320,1,1,2,2,0,0,0.0931887999176979,90.01734121920892,16384000
grouped_conv_forward_bf16_2d_16x64x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014535998925566673,82.95696815710865,2355200
grouped_conv_forward_bf16_2d_16x64x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014656099490821362,82.27717072712234,2355200
grouped_conv_forward_bf16_2d_32x64x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014344100840389729,84.06678211607141,2355200
grouped_conv_forward_bf16_2d_32x64x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014040100388228893,85.88702122179876,2355200
grouped_conv_forward_bf16_2d_64x64x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.012964099645614624,93.01551461060453,2355200
grouped_conv_forward_bf16_2d_64x64x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.019312100484967232,62.44076872625314,2355200
grouped_conv_forward_bf16_2d_32x128x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.010371999815106392,116.26132100809633,2355200
grouped_conv_forward_bf16_2d_32x128x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.015100101009011269,79.85790288954881,2355200
grouped_conv_forward_bf16_2d_64x128x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.012552100233733654,96.06857637730265,2355200
grouped_conv_forward_bf16_2d_64x128x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.018876099959015846,63.88302682324166,2355200
grouped_conv_forward_bf16_2d_128x128x64_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.01159610040485859,103.98861323197599,2355200
grouped_conv_forward_bf16_2d_128x128x64_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.018904101103544235,63.788401966064335,2355200
grouped_conv_forward_bf16_2d_16x64x128_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.012464100494980812,96.74684510812398,2355200
grouped_conv_forward_bf16_2d_16x64x128_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014536100439727306,82.95638881968414,2355200
grouped_conv_forward_bf16_2d_32x64x128_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.011160099878907204,108.05121935145961,2355200
grouped_conv_forward_bf16_2d_32x64x128_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.014132100157439709,85.32789794623592,2355200
grouped_conv_forward_bf16_2d_64x64x128_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.012048100121319294,100.08734886475656,2355200
grouped_conv_forward_bf16_2d_64x64x128_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.019004100933670998,63.45274655237611,2355200
grouped_conv_forward_bf16_2d_128x64x128_compv3,149,2,256,128,1,200,184,1,1,2,2,0,0,0.013592099770903587,88.71788909182173,2355200
grouped_conv_forward_bf16_2d_128x64x128_compv4,149,2,256,128,1,200,184,1,1,2,2,0,0,0.018860099837183952,63.93722251790849,2355200
grouped_conv_forward_bf16_2d_16x64x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.06467639654874802,84.04639519307334,589824
grouped_conv_forward_bf16_2d_16x64x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.058728404343128204,92.55858463718066,589824
grouped_conv_forward_bf16_2d_32x64x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07512450218200684,72.35745763519934,589824
grouped_conv_forward_bf16_2d_32x64x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.060352496802806854,90.06782274080155,589824
grouped_conv_forward_bf16_2d_64x64x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.08019260317087173,67.78453085526529,589824
grouped_conv_forward_bf16_2d_64x64x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07632459700107574,71.21974039277778,589824
grouped_conv_forward_bf16_2d_32x128x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.0876166969537735,62.04089143953844,589824
grouped_conv_forward_bf16_2d_32x128x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.05943650007247925,91.45588951858447,589824
grouped_conv_forward_bf16_2d_64x128x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.09509279578924179,57.16329968936485,589824
grouped_conv_forward_bf16_2d_64x128x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07633659988641739,71.20854206354556,589824
grouped_conv_forward_bf16_2d_128x128x64_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.09237270057201385,58.846585087790416,589824
grouped_conv_forward_bf16_2d_128x128x64_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07642459869384766,71.12654926426974,589824
grouped_conv_forward_bf16_2d_16x64x128_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.05378039926290512,101.07433300052385,589824
grouped_conv_forward_bf16_2d_16x64x128_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.058860499411821365,92.3508641333119,589824
grouped_conv_forward_bf16_2d_32x64x128_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.054668404161930084,99.4325345202849,589824
grouped_conv_forward_bf16_2d_32x64x128_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.05961250141263008,91.18587301636558,589824
grouped_conv_forward_bf16_2d_64x64x128_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.06305649876594543,86.20551553578632,589824
grouped_conv_forward_bf16_2d_64x64x128_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07650460302829742,71.05216900464677,589824
grouped_conv_forward_bf16_2d_128x64x128_compv3,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.05502840131521225,98.78204443670259,589824
grouped_conv_forward_bf16_2d_128x64x128_compv4,150,3,1536,1536,1,128,1,3,1,1,1,1,0,0.07662060111761093,70.94460112178106,589824
grouped_conv_forward_bf16_2d_16x64x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04150019958615303,127.34452105534778,2580480
grouped_conv_forward_bf16_2d_16x64x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04694829881191254,112.56686980655927,2580480
grouped_conv_forward_bf16_2d_32x64x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.03766419738531113,140.31423492011163,2580480
grouped_conv_forward_bf16_2d_32x64x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04144030064344406,127.52858830516399,2580480
grouped_conv_forward_bf16_2d_64x64x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.033628202974796295,157.15448856904055,2580480
grouped_conv_forward_bf16_2d_64x64x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.05745239928364754,91.98611556513706,2580480
grouped_conv_forward_bf16_2d_32x128x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.029656197875738144,178.2029868476004,2580480
grouped_conv_forward_bf16_2d_32x128x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04149629920721054,127.35649060197856,2580480
grouped_conv_forward_bf16_2d_64x128x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.03028019890189171,174.53065804233665,2580480
grouped_conv_forward_bf16_2d_64x128x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.057408399879932404,92.05661629749333,2580480
grouped_conv_forward_bf16_2d_128x128x64_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.027264198288321495,193.83746347911986,2580480
grouped_conv_forward_bf16_2d_128x128x64_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.057424403727054596,92.03096065427911,2580480
grouped_conv_forward_bf16_2d_16x64x128_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.03899630159139633,135.52113468026872,2580480
grouped_conv_forward_bf16_2d_16x64x128_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04837640002369881,109.2438262750236,2580480
grouped_conv_forward_bf16_2d_32x64x128_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.031052198261022568,170.19159144792758,2580480
grouped_conv_forward_bf16_2d_32x64x128_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.04168029874563217,126.79426969207641,2580480
grouped_conv_forward_bf16_2d_64x64x128_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.03380819782614708,156.31779804343034,2580480
grouped_conv_forward_bf16_2d_64x64x128_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.05728039890527725,92.26232954032568,2580480
grouped_conv_forward_bf16_2d_128x64x128_compv3,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.033708199858665466,156.78152681420676,2580480
grouped_conv_forward_bf16_2d_128x64x128_compv4,151,2,1024,2048,1,59,41,1,1,2,2,0,0,0.05642039701342583,93.66866097632068,2580480
grouped_conv_forward_bf16_2d_16x64x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.5755317211151123,144.29651077979366,18022400
grouped_conv_forward_bf16_2d_16x64x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.602460503578186,137.84674465256842,18022400
grouped_conv_forward_bf16_2d_32x64x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.4410436153411865,188.29706702761263,18022400
grouped_conv_forward_bf16_2d_32x64x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.4953959882259369,167.63805354460072,18022400
grouped_conv_forward_bf16_2d_64x64x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.3722310960292816,223.10661329989227,18022400
grouped_conv_forward_bf16_2d_64x64x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.651841402053833,127.40402640632124,18022400
grouped_conv_forward_bf16_2d_32x128x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.3402988910675049,244.04199184864805,18022400
grouped_conv_forward_bf16_2d_32x128x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.49214810132980347,168.74436572162557,18022400
grouped_conv_forward_bf16_2d_64x128x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.26964229345321655,307.9903309545498,18022400
grouped_conv_forward_bf16_2d_64x128x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.6508175134658813,127.60446282051949,18022400
grouped_conv_forward_bf16_2d_128x128x64_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.26309818029403687,315.6510588829879,18022400
grouped_conv_forward_bf16_2d_128x128x64_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.6526654958724976,127.24315859379183,18022400
grouped_conv_forward_bf16_2d_16x64x128_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.5011402368545532,165.7165262187936,18022400
grouped_conv_forward_bf16_2d_16x64x128_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.5962010622024536,139.29398061320364,18022400
grouped_conv_forward_bf16_2d_32x64x128_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.38030320405960083,218.37107422051827,18022400
grouped_conv_forward_bf16_2d_32x64x128_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.49556422233581543,167.58114378911654,18022400
grouped_conv_forward_bf16_2d_64x64x128_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.3421708941459656,242.70684801312515,18022400
grouped_conv_forward_bf16_2d_64x64x128_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.6503015756607056,127.7057019516278,18022400
grouped_conv_forward_bf16_2d_128x64x128_compv3,152,2,256,256,1,176,200,3,3,1,1,1,1,0.31632667779922485,262.5362482158737,18022400
grouped_conv_forward_bf16_2d_128x64x128_compv4,152,2,256,256,1,176,200,3,3,1,1,1,1,0.6526376008987427,127.24859720867485,18022400
grouped_conv_forward_bf16_2d_16x64x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.12919269502162933,117.13548377844766,29556736
grouped_conv_forward_bf16_2d_16x64x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.145729199051857,103.84362866507611,29556736
grouped_conv_forward_bf16_2d_32x64x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.1047687977552414,144.44232592373066,29556736
grouped_conv_forward_bf16_2d_32x64x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.1280529946088791,118.17801589273171,29556736
grouped_conv_forward_bf16_2d_64x64x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.08916469663381577,169.7201852673694,29556736
grouped_conv_forward_bf16_2d_64x64x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.16656939685344696,90.8513155349571,29556736
grouped_conv_forward_bf16_2d_32x128x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.07925260066986084,190.9470314424014,29556736
grouped_conv_forward_bf16_2d_32x128x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.1266849935054779,119.45415485493663,29556736
grouped_conv_forward_bf16_2d_64x128x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.07088059931993484,213.5005767049701,29556736
grouped_conv_forward_bf16_2d_64x128x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.16311340034008026,92.77624524072596,29556736
grouped_conv_forward_bf16_2d_128x128x64_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.07779259979724884,194.53069921099598,29556736
grouped_conv_forward_bf16_2d_128x128x64_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.16570140421390533,91.32722141850181,29556736
grouped_conv_forward_bf16_2d_16x64x128_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.11278090626001358,134.18094723508545,29556736
grouped_conv_forward_bf16_2d_16x64x128_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.14596518874168396,103.6757391434002,29556736
grouped_conv_forward_bf16_2d_32x64x128_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.08625669777393341,175.4420146208423,29556736
grouped_conv_forward_bf16_2d_32x64x128_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.12469299882650375,121.36245799217589,29556736
grouped_conv_forward_bf16_2d_64x64x128_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.08531670272350311,177.37498460346777,29556736
grouped_conv_forward_bf16_2d_64x64x128_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.1634294092655182,92.59685205992425,29556736
grouped_conv_forward_bf16_2d_128x64x128_compv3,154,2,256,256,1,176,328,1,1,1,1,0,0,0.09402880072593689,160.94057049720195,29556736
grouped_conv_forward_bf16_2d_128x64x128_compv4,154,2,256,256,1,176,328,1,1,1,1,0,0,0.1659613996744156,91.18414801085154,29556736
grouped_conv_forward_bf16_2d_16x64x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03916420042514801,123.37385049478485,4718592
grouped_conv_forward_bf16_2d_16x64x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.043348200619220734,111.46571573855702,4718592
grouped_conv_forward_bf16_2d_32x64x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03284820169210434,147.09597357231948,4718592
grouped_conv_forward_bf16_2d_32x64x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03786030039191246,127.6228175155249,4718592
grouped_conv_forward_bf16_2d_64x64x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03139219805598259,153.9184417536882,4718592
grouped_conv_forward_bf16_2d_64x64x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.05190039798617363,93.09828817280383,4718592
grouped_conv_forward_bf16_2d_32x128x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.027680199593305588,174.55937019935985,4718592
grouped_conv_forward_bf16_2d_32x128x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.038352299481630325,125.9856194623823,4718592
grouped_conv_forward_bf16_2d_64x128x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.02759220078587532,175.11608608159514,4718592
grouped_conv_forward_bf16_2d_64x128x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.05234839767217636,92.30154929017368,4718592
grouped_conv_forward_bf16_2d_128x128x64_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.02927219867706299,165.0657766198518,4718592
grouped_conv_forward_bf16_2d_128x128x64_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.052444398403167725,92.13258908711497,4718592
grouped_conv_forward_bf16_2d_16x64x128_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03632429987192154,133.01944497311513,4718592
grouped_conv_forward_bf16_2d_16x64x128_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.04328029975295067,111.6405901895489,4718592
grouped_conv_forward_bf16_2d_32x64x128_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.028940200805664062,166.95938775429408,4718592
grouped_conv_forward_bf16_2d_32x64x128_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03837629780173302,125.90683533266206,4718592
grouped_conv_forward_bf16_2d_64x64x128_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.03014419972896576,160.29081055208957,4718592
grouped_conv_forward_bf16_2d_64x64x128_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.052648402750492096,91.77558967740646,4718592
grouped_conv_forward_bf16_2d_128x64x128_compv3,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.032336197793483734,149.425057295193,4718592
grouped_conv_forward_bf16_2d_128x64x128_compv4,155,2,512,1024,1,95,95,1,1,2,2,0,0,0.05229239910840988,92.4003926074014,4718592
grouped_conv_forward_bf16_2d_16x64x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03449609875679016,112.34710693878522,1892352
grouped_conv_forward_bf16_2d_16x64x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.037160199135541916,104.29268373573484,1892352
grouped_conv_forward_bf16_2d_32x64x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.02955619990825653,131.1243295156279,1892352
grouped_conv_forward_bf16_2d_32x64x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.032096199691295624,120.74753189708724,1892352
grouped_conv_forward_bf16_2d_64x64x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.02656410075724125,145.89377338299497,1892352
grouped_conv_forward_bf16_2d_64x64x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.036972202360630035,104.82299264181454,1892352
grouped_conv_forward_bf16_2d_32x128x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.025360101833939552,152.82024186564382,1892352
grouped_conv_forward_bf16_2d_32x128x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.031640198081731796,122.48775706109221,1892352
grouped_conv_forward_bf16_2d_64x128x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.024376200512051582,158.98855500814972,1892352
grouped_conv_forward_bf16_2d_64x128x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03701219707727432,104.7097227951269,1892352
grouped_conv_forward_bf16_2d_128x128x64_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.02446020022034645,158.44256633583302,1892352
grouped_conv_forward_bf16_2d_128x128x64_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03760030120611191,103.07196409825657,1892352
grouped_conv_forward_bf16_2d_16x64x128_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.031128201633691788,124.50243485332896,1892352
grouped_conv_forward_bf16_2d_16x64x128_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.037104301154613495,104.44980165104447,1892352
grouped_conv_forward_bf16_2d_32x64x128_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.02730419859290123,141.9392289729241,1892352
grouped_conv_forward_bf16_2d_32x64x128_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03203219920396805,120.98878604376033,1892352
grouped_conv_forward_bf16_2d_64x64x128_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.02152409963309765,180.05570323789897,1892352
grouped_conv_forward_bf16_2d_64x64x128_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03762830048799515,102.99526807585804,1892352
grouped_conv_forward_bf16_2d_128x64x128_compv3,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.018296100199222565,211.82311278360177,1892352
grouped_conv_forward_bf16_2d_128x64x128_compv4,156,2,1024,2048,1,43,41,1,1,2,2,0,0,0.03754430264234543,103.22569932698293,1892352
grouped_conv_forward_bf16_2d_16x64x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.06444039940834045,80.54653986716609,563200
grouped_conv_forward_bf16_2d_16x64x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.056340403854846954,92.12662396550192,563200
grouped_conv_forward_bf16_2d_32x64x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07539650052785873,68.84207043644084,563200
grouped_conv_forward_bf16_2d_32x64x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05553640052676201,93.46034584108153,563200
grouped_conv_forward_bf16_2d_64x64x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07915259897708893,65.57524663848876,563200
grouped_conv_forward_bf16_2d_64x64x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07565660029649734,68.60539833482711,563200
grouped_conv_forward_bf16_2d_32x128x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.08716470003128052,59.547628777903434,563200
grouped_conv_forward_bf16_2d_32x128x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05540040135383606,93.68977612362731,563200
grouped_conv_forward_bf16_2d_64x128x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.09261669963598251,56.04228201177941,563200
grouped_conv_forward_bf16_2d_64x128x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07554860413074493,68.70346923971447,563200
grouped_conv_forward_bf16_2d_128x128x64_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.08932070434093475,58.11028068238452,563200
grouped_conv_forward_bf16_2d_128x128x64_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07572460174560547,68.54379000152639,563200
grouped_conv_forward_bf16_2d_16x64x128_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05162839964032173,100.53480712476438,563200
grouped_conv_forward_bf16_2d_16x64x128_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05642039701342583,91.99600631602925,563200
grouped_conv_forward_bf16_2d_32x64x128_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05078039690852165,102.21367921464534,563200
grouped_conv_forward_bf16_2d_32x64x128_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05542450025677681,93.64903925074829,563200
grouped_conv_forward_bf16_2d_64x64x128_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.06228850036859512,83.32920473739553,563200
grouped_conv_forward_bf16_2d_64x64x128_compv4,157,2,512,512,1,22,25,3,3,1,1,1,1,0.07561259716749191,68.64532358943396,563200
grouped_conv_forward_bf16_2d_128x64x128_compv3,157,2,512,512,1,22,25,3,3,1,1,1,1,0.05887240171432495,88.16442082975271,563200
